,voter,yes,no,veto,abstain,no_vote,valid_votes,total_votes,proposal_num,overall_match,cluster_match,overall_match_rate,cluster_match_rate,participation_rate,cluster_label, AutoStake  Slash Protected,StakeWithUs,BHarvest,Crosnest,SG1,Chorus One,Forbole,Bi23 Labs,kytzu,Notional, block pane ,stakefish,d3akashcloud,Figment,Oldcat, Stakepile,CLOSED,Citadelone,Frens ,Cosmostation,Kleomedes,Coinage x DAIC,polkachucom,Meria,Stakeflow,ChainLayer,DACM,Allnodes,PoS Node,SmartNodes,Quebec,MrK,Redelegate,Trust Nodes,Everstake,AlphaNodes,coaction,Please Redelegate,WeStaking,offline,Decloud Nodes Lab,ChainTools,0 Fee  ACI69  Airdrops,Consensus One, uGaenn ,Wetez,Validatriumcom,Inter Blockchain Services,Bit Cat,Easy 2 Stake,Nodeasycom,Huobi,ChainodeTech,Psycho Node,TRGC By Liquify,StakeSeeker by BTCS,europlots,P2PORG  P2P Validator,Colossus,Kiln,Luganodes,InfStones,Stir,Sunflower,Cryptostakecom ,CEXIO Validator,stake2earn,StakeCraft,Staked,Winter Validator,StakeLab,Anchor Staking,Masternode24de,KJINCio, CryptoCrew Validators IBCgang,BitNordic,Kiki Finance,openstakenet,OtterSync,Bitference,clubwfh,Validator Deprecated and Merged Please redelagate to AtlasStaking, EarnStash,DECOMMISSIONED AUDITone,Asteroid,0 Fee  Stakewollecom,cyberp3810,Stakincom ,SUNREN  0 Fee,DeCrypto,MKVone,Redelegate before 10072022,NBG,0 Fee MPress,funky,Inactive  Please Redelegate, KysenPool,Insight Finance,KAVAxAiden  High Staking Reward,Bitget  0 Fee,validator closing  please redelgate,Moonshinecc Validation  CM1,0 Fee to 2023  Avaultocom,vinividivici,MANTRA DAO,Stakebg,CLOSED decentralizehk  DHK dao,NQ4NET,DEXhybrid,DelosNode,BNB48Club,0 Fee to TOP 1   meleaxyz ,Atlas Staking  Auto compound rewards ,HbStaking,JupiterIAM,IvoryTower,Ystad,Share Staker  Airdrop  Check Web,101,BoxedCloudnet  0 until 2024,REDELEGATEPrometey,0 Fee  NymbusNode,POSTHUMAN,Staking4All,kavamainnetsk,high_similarity_voters
91,Redelegate before 10072022,4,5,0,0,0,9,9,43,3,1,0.3333333333333333,0.1111111111111111,0.20930232558139536,5,0.06976744186046512,0.09302325581395349,0.046511627906976744,0.06976744186046512,0.0,0.023255813953488372,0.046511627906976744,0.09302325581395349,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.0,0.0,0.046511627906976744,0.09302325581395349,0.0,0.09302325581395349,0.0,0.023255813953488372,0.046511627906976744,0.0,0.09302325581395349,0.0,0.023255813953488372,0.06976744186046512,0.0,0.023255813953488372,0.0,0.046511627906976744,0.0,0.06976744186046512,0.06976744186046512,0.0,0.0,0.0,0.0,0.023255813953488372,0.046511627906976744,0.0,0.0,0.09302325581395349,0.0,0.0,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.11627906976744186,0.023255813953488372,0.023255813953488372,0.0,0.11627906976744186,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.0,0.06976744186046512,0.06976744186046512,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.06976744186046512,0.11627906976744186,0.09302325581395349,0.0,0.06976744186046512,0.06976744186046512,0.023255813953488372,0.046511627906976744,0.09302325581395349,0.0,0.09302325581395349,1.0,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.0,0.046511627906976744,0.0,0.0,0.0,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.0,0.11627906976744186,0.0,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
92,NBG,7,4,0,3,13,14,27,43,11,18,0.4074074074074074,0.6666666666666666,0.32558139534883723,5,0.18604651162790697,0.11627906976744186,0.13953488372093023,0.13953488372093023,0.023255813953488372,0.11627906976744186,0.06976744186046512,0.09302325581395349,0.046511627906976744,0.13953488372093023,0.27906976744186046,0.11627906976744186,0.16279069767441862,0.3023255813953488,0.20930232558139536,0.27906976744186046,0.3023255813953488,0.11627906976744186,0.06976744186046512,0.18604651162790697,0.06976744186046512,0.11627906976744186,0.23255813953488372,0.09302325581395349,0.06976744186046512,0.13953488372093023,0.06976744186046512,0.11627906976744186,0.18604651162790697,0.16279069767441862,0.09302325581395349,0.023255813953488372,0.13953488372093023,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.0,0.32558139534883723,0.16279069767441862,0.0,0.023255813953488372,0.16279069767441862,0.09302325581395349,0.023255813953488372,0.0,0.06976744186046512,0.11627906976744186,0.16279069767441862,0.0,0.06976744186046512,0.09302325581395349,0.06976744186046512,0.27906976744186046,0.0,0.3023255813953488,0.023255813953488372,0.023255813953488372,0.20930232558139536,0.06976744186046512,0.11627906976744186,0.09302325581395349,0.3023255813953488,0.3023255813953488,0.2558139534883721,0.3023255813953488,0.046511627906976744,0.023255813953488372,0.09302325581395349,0.3023255813953488,0.20930232558139536,0.046511627906976744,0.0,0.3023255813953488,0.0,0.046511627906976744,0.13953488372093023,0.3023255813953488,0.11627906976744186,0.18604651162790697,0.3023255813953488,0.06976744186046512,0.11627906976744186,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.13953488372093023,0.046511627906976744,0.18604651162790697,0.16279069767441862,0.0,0.20930232558139536,0.046511627906976744,1.0,0.11627906976744186,0.32558139534883723,0.3023255813953488,0.32558139534883723,0.3023255813953488,0.13953488372093023,0.4418604651162791,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.09302325581395349,0.0,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.06976744186046512,0.046511627906976744,0.0,0.0,[]
93,0 Fee MPress,4,4,0,18,0,26,26,43,5,3,0.19230769230769232,0.11538461538461539,0.6046511627906976,5,0.13953488372093023,0.16279069767441862,0.09302325581395349,0.4186046511627907,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.09302325581395349,0.046511627906976744,0.11627906976744186,0.09302325581395349,0.0,0.023255813953488372,0.0,0.13953488372093023,0.13953488372093023,0.0,0.18604651162790697,0.046511627906976744,0.13953488372093023,0.3488372093023256,0.20930232558139536,0.11627906976744186,0.046511627906976744,0.023255813953488372,0.13953488372093023,0.06976744186046512,0.06976744186046512,0.09302325581395349,0.046511627906976744,0.23255813953488372,0.06976744186046512,0.09302325581395349,0.3488372093023256,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.06976744186046512,0.11627906976744186,0.0,0.0,0.09302325581395349,0.046511627906976744,0.0,0.0,0.023255813953488372,0.06976744186046512,0.16279069767441862,0.023255813953488372,0.13953488372093023,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.0,0.0,0.06976744186046512,0.0,0.13953488372093023,0.06976744186046512,0.20930232558139536,0.06976744186046512,0.0,0.0,0.0,0.0,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.0,0.09302325581395349,0.06976744186046512,0.0,0.0,0.0,0.27906976744186046,0.11627906976744186,0.0,0.3023255813953488,0.11627906976744186,0.0,0.046511627906976744,0.06976744186046512,0.11627906976744186,0.046511627906976744,0.046511627906976744,0.09302325581395349,0.023255813953488372,0.3953488372093023,0.09302325581395349,0.023255813953488372,0.13953488372093023,0.06976744186046512,0.11627906976744186,1.0,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.0,0.0,0.0,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.11627906976744186,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,[]
94,funky,3,0,0,0,40,3,43,43,8,27,0.18604651162790697,0.627906976744186,0.06976744186046512,5,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.09302325581395349,0.0,0.0,0.06976744186046512,0.06976744186046512,0.0,0.046511627906976744,0.5116279069767442,0.11627906976744186,0.0,0.9069767441860465,0.046511627906976744,0.7441860465116279,0.9302325581395349,0.06976744186046512,0.0,0.023255813953488372,0.046511627906976744,0.0,0.046511627906976744,0.0,0.023255813953488372,0.046511627906976744,0.0,0.023255813953488372,0.023255813953488372,0.20930232558139536,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.8837209302325582,0.023255813953488372,0.0,0.0,0.16279069767441862,0.0,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.0,0.46511627906976744,0.046511627906976744,0.7674418604651163,0.0,0.8837209302325582,0.0,0.0,0.046511627906976744,0.0,0.5581395348837209,0.0,0.6744186046511628,0.9302325581395349,0.8372093023255814,0.5348837209302325,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.9302325581395349,0.20930232558139536,0.023255813953488372,0.023255813953488372,0.8837209302325582,0.0,0.0,0.023255813953488372,0.9302325581395349,0.0,0.20930232558139536,0.9302325581395349,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.0,0.046511627906976744,0.0,0.0,0.023255813953488372,0.27906976744186046,0.0,0.06976744186046512,0.046511627906976744,0.32558139534883723,0.023255813953488372,1.0,0.6976744186046512,0.5813953488372093,0.8837209302325582,0.32558139534883723,0.4186046511627907,0.023255813953488372,0.023255813953488372,0.0,0.046511627906976744,0.0,0.046511627906976744,0.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Figment', ' Stakepile', 'CLOSED', 'Please Redelegate', 'ChainodeTech', 'TRGC By Liquify', 'InfStones', 'Stir', 'Sunflower', 'Staked', 'Masternode24de', 'Kiki Finance', 'Bitference', 'Inactive  Please Redelegate', 'Insight Finance']"
95,Inactive  Please Redelegate,3,2,0,5,33,10,43,43,6,25,0.13953488372093023,0.5813953488372093,0.23255813953488372,5,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.09302325581395349,0.06976744186046512,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.0,0.046511627906976744,0.5813953488372093,0.13953488372093023,0.023255813953488372,0.7674418604651163,0.023255813953488372,0.5116279069767442,0.7674418604651163,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.09302325581395349,0.023255813953488372,0.046511627906976744,0.0,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.06976744186046512,0.18604651162790697,0.0,0.023255813953488372,0.046511627906976744,0.0,0.0,0.046511627906976744,0.0,0.6976744186046512,0.0,0.023255813953488372,0.023255813953488372,0.13953488372093023,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.06976744186046512,0.0,0.09302325581395349,0.4186046511627907,0.0,0.5348837209302325,0.0,0.7209302325581395,0.11627906976744186,0.046511627906976744,0.046511627906976744,0.0,0.3953488372093023,0.0,0.5813953488372093,0.7674418604651163,0.6744186046511628,0.46511627906976744,0.046511627906976744,0.0,0.023255813953488372,0.7674418604651163,0.2558139534883721,0.023255813953488372,0.0,0.7674418604651163,0.0,0.0,0.046511627906976744,0.7674418604651163,0.06976744186046512,0.18604651162790697,0.7674418604651163,0.0,0.046511627906976744,0.0,0.0,0.0,0.09302325581395349,0.0,0.09302325581395349,0.2558139534883721,0.0,0.09302325581395349,0.0,0.3023255813953488,0.023255813953488372,0.6976744186046512,1.0,0.4418604651162791,0.7674418604651163,0.4418604651162791,0.4418604651162791,0.0,0.046511627906976744,0.0,0.023255813953488372,0.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,"['Figment', 'CLOSED', 'Please Redelegate', 'TRGC By Liquify', 'Stir', 'Sunflower', 'Staked', 'Masternode24de', 'Kiki Finance', 'Bitference', 'funky', 'Insight Finance']"
96, KysenPool,12,7,0,0,24,19,43,43,23,29,0.5348837209302325,0.6744186046511628,0.4418604651162791,5,0.32558139534883723,0.23255813953488372,0.32558139534883723,0.27906976744186046,0.0,0.2558139534883721,0.20930232558139536,0.13953488372093023,0.023255813953488372,0.13953488372093023,0.3953488372093023,0.11627906976744186,0.18604651162790697,0.5581395348837209,0.2558139534883721,0.4186046511627907,0.5581395348837209,0.20930232558139536,0.06976744186046512,0.37209302325581395,0.11627906976744186,0.046511627906976744,0.37209302325581395,0.09302325581395349,0.13953488372093023,0.23255813953488372,0.13953488372093023,0.11627906976744186,0.16279069767441862,0.20930232558139536,0.0,0.11627906976744186,0.3023255813953488,0.0,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.5581395348837209,0.3023255813953488,0.023255813953488372,0.0,0.3953488372093023,0.09302325581395349,0.023255813953488372,0.09302325581395349,0.09302325581395349,0.18604651162790697,0.27906976744186046,0.0,0.11627906976744186,0.3953488372093023,0.023255813953488372,0.6744186046511628,0.0,0.5813953488372093,0.06976744186046512,0.046511627906976744,0.3023255813953488,0.046511627906976744,0.3023255813953488,0.11627906976744186,0.46511627906976744,0.5581395348837209,0.5116279069767442,0.4418604651162791,0.18604651162790697,0.06976744186046512,0.11627906976744186,0.5581395348837209,0.5116279069767442,0.11627906976744186,0.0,0.5116279069767442,0.023255813953488372,0.0,0.27906976744186046,0.5581395348837209,0.20930232558139536,0.5348837209302325,0.5581395348837209,0.023255813953488372,0.20930232558139536,0.06976744186046512,0.046511627906976744,0.023255813953488372,0.2558139534883721,0.0,0.32558139534883723,0.37209302325581395,0.0,0.3488372093023256,0.046511627906976744,0.32558139534883723,0.06976744186046512,0.5813953488372093,0.4418604651162791,1.0,0.5116279069767442,0.37209302325581395,0.46511627906976744,0.023255813953488372,0.06976744186046512,0.0,0.20930232558139536,0.046511627906976744,0.13953488372093023,0.18604651162790697,0.13953488372093023,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.11627906976744186,0.0,0.0,0.046511627906976744,0.023255813953488372,0.0,0.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,['ChainodeTech']
97,Insight Finance,1,1,0,0,41,2,43,43,7,28,0.16279069767441862,0.6511627906976745,0.046511627906976744,5,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.13953488372093023,0.0,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.0,0.023255813953488372,0.4883720930232558,0.11627906976744186,0.023255813953488372,0.9302325581395349,0.0,0.6744186046511628,0.9534883720930233,0.023255813953488372,0.0,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.18604651162790697,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.8837209302325582,0.0,0.0,0.023255813953488372,0.16279069767441862,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.4883720930232558,0.0,0.6976744186046512,0.0,0.9069767441860465,0.023255813953488372,0.0,0.0,0.0,0.5813953488372093,0.0,0.6744186046511628,0.9534883720930233,0.8604651162790697,0.5348837209302325,0.0,0.0,0.023255813953488372,0.9534883720930233,0.23255813953488372,0.0,0.0,0.9534883720930233,0.0,0.0,0.023255813953488372,0.9534883720930233,0.0,0.2558139534883721,0.9534883720930233,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.27906976744186046,0.0,0.046511627906976744,0.0,0.3023255813953488,0.0,0.8837209302325582,0.7674418604651163,0.5116279069767442,1.0,0.4186046511627907,0.46511627906976744,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,"['Figment', ' Stakepile', 'CLOSED', 'Please Redelegate', 'ChainodeTech', 'TRGC By Liquify', 'InfStones', 'Stir', 'Sunflower', 'Staked', 'Masternode24de', 'Kiki Finance', 'Bitference', 'funky', 'Inactive  Please Redelegate']"
98,KAVAxAiden  High Staking Reward,15,0,0,2,17,17,34,43,13,19,0.38235294117647056,0.5588235294117647,0.3953488372093023,5,0.2558139534883721,0.18604651162790697,0.2558139534883721,0.16279069767441862,0.023255813953488372,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.0,0.11627906976744186,0.20930232558139536,0.06976744186046512,0.18604651162790697,0.3953488372093023,0.18604651162790697,0.11627906976744186,0.3953488372093023,0.18604651162790697,0.06976744186046512,0.2558139534883721,0.046511627906976744,0.046511627906976744,0.20930232558139536,0.16279069767441862,0.06976744186046512,0.20930232558139536,0.13953488372093023,0.13953488372093023,0.27906976744186046,0.06976744186046512,0.0,0.023255813953488372,0.20930232558139536,0.0,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.32558139534883723,0.18604651162790697,0.046511627906976744,0.023255813953488372,0.3488372093023256,0.09302325581395349,0.046511627906976744,0.0,0.20930232558139536,0.2558139534883721,0.16279069767441862,0.0,0.023255813953488372,0.4418604651162791,0.0,0.27906976744186046,0.0,0.4186046511627907,0.13953488372093023,0.046511627906976744,0.16279069767441862,0.023255813953488372,0.27906976744186046,0.046511627906976744,0.20930232558139536,0.3953488372093023,0.3953488372093023,0.18604651162790697,0.16279069767441862,0.0,0.18604651162790697,0.3953488372093023,0.37209302325581395,0.046511627906976744,0.0,0.4418604651162791,0.0,0.0,0.2558139534883721,0.3953488372093023,0.09302325581395349,0.27906976744186046,0.3953488372093023,0.0,0.13953488372093023,0.023255813953488372,0.0,0.0,0.23255813953488372,0.0,0.23255813953488372,0.37209302325581395,0.0,0.27906976744186046,0.0,0.13953488372093023,0.0,0.32558139534883723,0.4418604651162791,0.37209302325581395,0.4186046511627907,1.0,0.3488372093023256,0.0,0.06976744186046512,0.0,0.16279069767441862,0.0,0.09302325581395349,0.16279069767441862,0.09302325581395349,0.0,0.0,0.0,0.0,0.046511627906976744,0.046511627906976744,0.0,0.0,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.0,0.046511627906976744,0.06976744186046512,0.0,0.0,0.0,[]
99,Bitget  0 Fee,12,2,0,0,19,14,33,43,16,25,0.48484848484848486,0.7575757575757576,0.32558139534883723,5,0.23255813953488372,0.16279069767441862,0.27906976744186046,0.13953488372093023,0.0,0.16279069767441862,0.18604651162790697,0.046511627906976744,0.0,0.11627906976744186,0.3023255813953488,0.09302325581395349,0.2558139534883721,0.4418604651162791,0.13953488372093023,0.32558139534883723,0.4418604651162791,0.13953488372093023,0.16279069767441862,0.2558139534883721,0.023255813953488372,0.09302325581395349,0.2558139534883721,0.16279069767441862,0.09302325581395349,0.09302325581395349,0.11627906976744186,0.13953488372093023,0.3023255813953488,0.16279069767441862,0.023255813953488372,0.023255813953488372,0.13953488372093023,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.4418604651162791,0.13953488372093023,0.0,0.06976744186046512,0.2558139534883721,0.18604651162790697,0.046511627906976744,0.023255813953488372,0.16279069767441862,0.18604651162790697,0.11627906976744186,0.0,0.0,0.16279069767441862,0.0,0.37209302325581395,0.0,0.46511627906976744,0.023255813953488372,0.046511627906976744,0.13953488372093023,0.023255813953488372,0.20930232558139536,0.09302325581395349,0.4418604651162791,0.4418604651162791,0.3953488372093023,0.4418604651162791,0.11627906976744186,0.0,0.20930232558139536,0.4418604651162791,0.4186046511627907,0.0,0.0,0.4418604651162791,0.0,0.0,0.20930232558139536,0.4418604651162791,0.06976744186046512,0.3023255813953488,0.4418604651162791,0.0,0.13953488372093023,0.0,0.0,0.0,0.20930232558139536,0.0,0.13953488372093023,0.3023255813953488,0.0,0.27906976744186046,0.0,0.4418604651162791,0.0,0.4186046511627907,0.4418604651162791,0.46511627906976744,0.46511627906976744,0.3488372093023256,1.0,0.0,0.09302325581395349,0.0,0.11627906976744186,0.0,0.11627906976744186,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.046511627906976744,0.0,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.11627906976744186,0.06976744186046512,0.0,0.0,[]
100,validator closing  please redelgate,2,1,0,0,0,3,3,43,2,2,0.6666666666666666,0.6666666666666666,0.06976744186046512,5,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.0,0.06976744186046512,0.046511627906976744,0.0,0.023255813953488372,0.0,0.046511627906976744,0.023255813953488372,0.0,0.046511627906976744,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.046511627906976744,0.0,0.023255813953488372,0.06976744186046512,0.0,0.0,0.0,0.0,0.023255813953488372,0.06976744186046512,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.0,0.06976744186046512,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,1.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
101,Moonshinecc Validation  CM1,5,1,0,0,0,6,6,43,4,5,0.6666666666666666,0.8333333333333334,0.13953488372093023,2,0.09302325581395349,0.09302325581395349,0.11627906976744186,0.046511627906976744,0.0,0.023255813953488372,0.09302325581395349,0.046511627906976744,0.0,0.09302325581395349,0.023255813953488372,0.0,0.06976744186046512,0.0,0.06976744186046512,0.023255813953488372,0.0,0.11627906976744186,0.046511627906976744,0.09302325581395349,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.0,0.09302325581395349,0.046511627906976744,0.0,0.023255813953488372,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.023255813953488372,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.06976744186046512,0.046511627906976744,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.046511627906976744,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.06976744186046512,0.023255813953488372,0.046511627906976744,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.023255813953488372,0.046511627906976744,0.0,0.023255813953488372,0.06976744186046512,0.0,0.0,0.023255813953488372,0.06976744186046512,0.0,0.09302325581395349,0.13953488372093023,0.0,0.11627906976744186,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.0,0.06976744186046512,0.09302325581395349,0.023255813953488372,1.0,0.0,0.06976744186046512,0.0,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,[]
102,0 Fee to 2023  Avaultocom,2,0,0,0,0,2,2,43,2,1,1.0,0.5,0.046511627906976744,5,0.023255813953488372,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,1.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
103,vinividivici,12,4,0,0,0,16,16,43,13,11,0.8125,0.6875,0.37209302325581395,5,0.23255813953488372,0.18604651162790697,0.2558139534883721,0.16279069767441862,0.0,0.20930232558139536,0.16279069767441862,0.18604651162790697,0.0,0.11627906976744186,0.06976744186046512,0.0,0.13953488372093023,0.0,0.18604651162790697,0.046511627906976744,0.0,0.23255813953488372,0.046511627906976744,0.27906976744186046,0.11627906976744186,0.0,0.27906976744186046,0.06976744186046512,0.09302325581395349,0.18604651162790697,0.09302325581395349,0.11627906976744186,0.18604651162790697,0.023255813953488372,0.0,0.046511627906976744,0.2558139534883721,0.0,0.0,0.023255813953488372,0.046511627906976744,0.0,0.20930232558139536,0.0,0.023255813953488372,0.18604651162790697,0.046511627906976744,0.046511627906976744,0.09302325581395349,0.11627906976744186,0.11627906976744186,0.16279069767441862,0.0,0.06976744186046512,0.11627906976744186,0.06976744186046512,0.16279069767441862,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.0,0.2558139534883721,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.23255813953488372,0.023255813953488372,0.18604651162790697,0.0,0.18604651162790697,0.11627906976744186,0.046511627906976744,0.0,0.0,0.0,0.18604651162790697,0.0,0.16279069767441862,0.20930232558139536,0.0,0.046511627906976744,0.20930232558139536,0.06976744186046512,0.023255813953488372,0.09302325581395349,0.13953488372093023,0.0,0.23255813953488372,0.23255813953488372,0.0,0.2558139534883721,0.06976744186046512,0.09302325581395349,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.20930232558139536,0.0,0.16279069767441862,0.11627906976744186,0.023255813953488372,0.06976744186046512,0.023255813953488372,1.0,0.023255813953488372,0.18604651162790697,0.20930232558139536,0.16279069767441862,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.06976744186046512,0.0,0.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.06976744186046512,0.0,0.0,0.0,[]
