,voter,yes,no,veto,abstain,no_vote,valid_votes,total_votes,proposal_num,overall_match,cluster_match,overall_match_rate,cluster_match_rate,participation_rate,cluster_label,Imperatorco, AutoStake  Slash Protected,StakeWithUs,BHarvest,StakeLabzone,Crosnest,Chorus One,Forbole,Bi23 Labs,POSTHUMAN  StakeDrop,Notional,jabbey,Smart Stake ,WhisperNode ,Figment,Golden Ratio Staking,Ubik Capital,Stakelyio,ECO Stake ,Citadelone,Informal Systems, LavenderFive Nodes ,Frens ,Cosmostation,DOUBLETOP,White Whale,BlockHunters ,Coinage x DAIC,Dora Factory,Keplr,Stakecito,DSRV,BronBro,Allnodes,Trust Nodes,Everstake,PRYZM  StakeDrop,SCVSecurity,Please Redelegate,redelegateplease,nysanetwork,Stakewollecom  Autocompound,Architect Nodes,PFC  Stake for SOUL airdrop,Huobi,cosmosrescue, polkachucom,inactive,w3coins, CryptoCrew Validators,TTT ,coinhallorg ,Twinstake,Kiln,HighStakesch  Stake for Airdrop,InfStones,BwareLabs,AUDITone,Staked,Synergy Nodes,Contribution DAO,Ledger by Chorus One,FinoaConsensusServices,undelegate,POSTCAPITALIST,Black Panther  Delegate for Claimdrop,Innovating Capital,Open DeFi,TokenStationapp  Qwerty,Injective Node 0, Crypteloid,50 Validator  Airdrop ,please redelegate  shutting down,Ready Block,redelegate to StakeLab,Liquify,Helios Staking,HashQuark,Talis Protocol,Injective Finance,Dojo,BitNordic,Ormanxyz,Swiss Staking  Bare Metal  Bunker,Injective Node 3,Injective Node 1,Do Not Delegate,Hoss Army by 01node,Blockapsis,Oni  Stake for BoostDrop ,PartnerStaking  Timeworxio Airdrop,Cosmic Validator  Top Uptime  Autocompound,kingnodes ,Daily ExtraRewards  Nodeof Cosmonauts,Decentrio,NODEJUMPER,Hex Technologies,A41,Neptune Foundation,gumi,Felix,NTT Digital,high_similarity_voters
56,BwareLabs,88,5,0,1,0,94,94,139,43,41,0.4574468085106383,0.43617021276595747,0.6762589928057554,6,0.30935251798561153,0.302158273381295,0.1079136690647482,0.4748201438848921,0.2589928057553957,0.1079136690647482,0.2446043165467626,0.07913669064748201,0.0,0.38848920863309355,0.007194244604316547,0.007194244604316547,0.20863309352517986,0.2517985611510791,0.0,0.05755395683453238,0.03597122302158273,0.2805755395683453,0.6618705035971223,0.2733812949640288,0.5179856115107914,0.5683453237410072,0.302158273381295,0.37410071942446044,0.04316546762589928,0.30935251798561153,0.0,0.15827338129496402,0.11510791366906475,0.11510791366906475,0.381294964028777,0.06474820143884892,0.1366906474820144,0.49640287769784175,0.02158273381294964,0.34532374100719426,0.06474820143884892,0.4028776978417266,0.0,0.0,0.007194244604316547,0.34532374100719426,0.007194244604316547,0.2302158273381295,0.0,0.18705035971223022,0.6546762589928058,0.0,0.03597122302158273,0.1510791366906475,0.2949640287769784,0.2158273381294964,0.007194244604316547,0.09352517985611511,0.07913669064748201,0.0,1.0,0.15827338129496402,0.0,0.0,0.2446043165467626,0.007194244604316547,0.10071942446043165,0.007194244604316547,0.0,0.18705035971223022,0.02877697841726619,0.0,0.23741007194244604,0.0,0.0,0.014388489208633094,0.007194244604316547,0.007194244604316547,0.0,0.0,0.02877697841726619,0.0,0.37410071942446044,0.014388489208633094,0.0,0.1223021582733813,0.0,0.09352517985611511,0.0,0.0,0.0,0.460431654676259,0.19424460431654678,0.5035971223021583,0.23741007194244604,0.2589928057553957,0.19424460431654678,0.0,0.17266187050359713,0.02877697841726619,0.007194244604316547,0.31654676258992803,0.2014388489208633,0.15827338129496402,0.11510791366906475,0.0,"['ECO Stake ', ' polkachucom']"
57,AUDITone,28,1,0,40,0,69,69,139,36,35,0.5217391304347826,0.5072463768115942,0.49640287769784175,6,0.2517985611510791,0.2446043165467626,0.16546762589928057,0.12949640287769784,0.16546762589928057,0.1366906474820144,0.2517985611510791,0.14388489208633093,0.0,0.17266187050359713,0.007194244604316547,0.0,0.3381294964028777,0.2014388489208633,0.0,0.1510791366906475,0.2158273381294964,0.17266187050359713,0.2014388489208633,0.23741007194244604,0.23741007194244604,0.18705035971223022,0.2014388489208633,0.23741007194244604,0.10071942446043165,0.23741007194244604,0.0,0.2014388489208633,0.17266187050359713,0.0,0.18705035971223022,0.10071942446043165,0.1079136690647482,0.16546762589928057,0.16546762589928057,0.19424460431654678,0.050359712230215826,0.2517985611510791,0.0,0.014388489208633094,0.0,0.2446043165467626,0.0,0.2589928057553957,0.0,0.1366906474820144,0.2014388489208633,0.0,0.050359712230215826,0.05755395683453238,0.12949640287769784,0.2302158273381295,0.1223021582733813,0.17985611510791366,0.23741007194244604,0.0,0.15827338129496402,1.0,0.0,0.0,0.1366906474820144,0.16546762589928057,0.07194244604316546,0.0,0.0,0.1510791366906475,0.02158273381294964,0.007194244604316547,0.16546762589928057,0.0,0.0,0.02877697841726619,0.0,0.0,0.0,0.0,0.11510791366906475,0.0,0.2302158273381295,0.0,0.15827338129496402,0.1079136690647482,0.0,0.12949640287769784,0.0,0.0,0.0,0.11510791366906475,0.2733812949640288,0.16546762589928057,0.02877697841726619,0.2733812949640288,0.1366906474820144,0.014388489208633094,0.1223021582733813,0.0,0.1079136690647482,0.1223021582733813,0.02877697841726619,0.0,0.0,0.0,[]
58,Staked,0,0,0,1,121,1,122,139,30,24,0.2459016393442623,0.19672131147540983,0.007194244604316547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.05755395683453238,0.0,0.007194244604316547,0.2158273381294964,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.014388489208633094,0.0,0.2733812949640288,0.0,0.0,0.0,0.0,0.05755395683453238,0.0,0.2158273381294964,0.0,0.0,0.1510791366906475,0.5323741007194245,0.0,0.0,0.0,0.0,0.0,0.2158273381294964,0.4316546762589928,0.04316546762589928,0.0,0.2158273381294964,0.0,0.02158273381294964,0.0,0.0,0.4748201438848921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2158273381294964,0.0,0.0,1.0,0.5323741007194245,0.5467625899280576,0.0,0.41007194244604317,0.2158273381294964,0.18705035971223022,0.5971223021582733,0.7697841726618705,0.8129496402877698,0.2446043165467626,0.28776978417266186,0.20863309352517986,0.2158273381294964,0.2158273381294964,0.20863309352517986,0.09352517985611511,0.07913669064748201,0.014388489208633094,0.19424460431654678,0.15827338129496402,0.08633093525179857,0.04316546762589928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1510791366906475,0.0,0.0,"['Innovating Capital', 'Open DeFi']"
59,Synergy Nodes,0,0,0,0,92,0,92,139,31,31,0.33695652173913043,0.33695652173913043,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05755395683453238,0.0,0.0,0.2446043165467626,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.014388489208633094,0.0,0.302158273381295,0.0,0.0,0.0,0.0,0.05755395683453238,0.0,0.2158273381294964,0.0,0.0,0.1510791366906475,0.4676258992805755,0.0,0.0,0.0,0.0,0.0,0.2733812949640288,0.5611510791366906,0.04316546762589928,0.0,0.22302158273381295,0.0,0.02158273381294964,0.0,0.0,0.60431654676259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22302158273381295,0.0,0.0,0.5323741007194245,1.0,0.5827338129496403,0.0,0.539568345323741,0.22302158273381295,0.19424460431654678,0.6115107913669064,0.6618705035971223,0.6474820143884892,0.2446043165467626,0.39568345323741005,0.22302158273381295,0.22302158273381295,0.2158273381294964,0.20863309352517986,0.09352517985611511,0.07913669064748201,0.014388489208633094,0.19424460431654678,0.15827338129496402,0.08633093525179857,0.04316546762589928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14388489208633093,0.0,0.0,"['inactive', 'Black Panther  Delegate for Claimdrop', 'Innovating Capital', 'Open DeFi']"
60,Contribution DAO,38,5,0,2,94,45,139,139,56,55,0.4028776978417266,0.39568345323741005,0.3237410071942446,6,0.1510791366906475,0.17985611510791366,0.1223021582733813,0.26618705035971224,0.22302158273381295,0.04316546762589928,0.16546762589928057,0.09352517985611511,0.05755395683453238,0.19424460431654678,0.0,0.2446043165467626,0.14388489208633093,0.1510791366906475,0.0,0.08633093525179857,0.050359712230215826,0.1366906474820144,0.28776978417266186,0.14388489208633093,0.2733812949640288,0.5611510791366906,0.15827338129496402,0.16546762589928057,0.04316546762589928,0.1510791366906475,0.05755395683453238,0.14388489208633093,0.2949640287769784,0.0,0.1510791366906475,0.22302158273381295,0.6330935251798561,0.23741007194244604,0.04316546762589928,0.17266187050359713,0.050359712230215826,0.16546762589928057,0.2733812949640288,0.5899280575539568,0.04316546762589928,0.16546762589928057,0.22302158273381295,0.17266187050359713,0.02158273381294964,0.1223021582733813,0.2949640287769784,0.5539568345323741,0.05755395683453238,0.10071942446043165,0.17266187050359713,0.12949640287769784,0.014388489208633094,0.05755395683453238,0.09352517985611511,0.22302158273381295,0.2446043165467626,0.1366906474820144,0.5467625899280576,0.5827338129496403,1.0,0.014388489208633094,0.6762589928057554,0.22302158273381295,0.19424460431654678,0.6187050359712231,0.7122302158273381,0.6618705035971223,0.4244604316546763,0.39568345323741005,0.22302158273381295,0.23741007194244604,0.2158273381294964,0.20863309352517986,0.09352517985611511,0.07913669064748201,0.02877697841726619,0.19424460431654678,0.34532374100719426,0.10071942446043165,0.050359712230215826,0.1366906474820144,0.0,0.14388489208633093,0.0,0.0,0.0,0.1079136690647482,0.15827338129496402,0.2302158273381295,0.09352517985611511,0.19424460431654678,0.1366906474820144,0.014388489208633094,0.05755395683453238,0.02877697841726619,0.0,0.02877697841726619,0.05755395683453238,0.1510791366906475,0.0,0.0,"['BronBro', 'FinoaConsensusServices', 'Black Panther  Delegate for Claimdrop', 'Innovating Capital', 'Open DeFi']"
61,Ledger by Chorus One,0,0,0,107,0,107,107,139,58,60,0.5420560747663551,0.5607476635514018,0.7697841726618705,6,0.4172661870503597,0.31654676258992803,0.2589928057553957,0.0,0.02158273381294964,0.4748201438848921,0.4748201438848921,0.15827338129496402,0.0,0.1079136690647482,0.0,0.0,0.5179856115107914,0.2446043165467626,0.0,0.5323741007194245,0.460431654676259,0.26618705035971224,0.007194244604316547,0.381294964028777,0.1223021582733813,0.0,0.2302158273381295,0.35251798561151076,0.1223021582733813,0.39568345323741005,0.0,0.460431654676259,0.35251798561151076,0.06474820143884892,0.05755395683453238,0.17266187050359713,0.1079136690647482,0.09352517985611511,0.7266187050359713,0.2733812949640288,0.08633093525179857,0.30935251798561153,0.0,0.007194244604316547,0.0,0.35251798561151076,0.0,0.2949640287769784,0.0,0.15827338129496402,0.007194244604316547,0.0,0.014388489208633094,0.09352517985611511,0.03597122302158273,0.4172661870503597,0.6546762589928058,0.6546762589928058,0.35251798561151076,0.0,0.007194244604316547,0.16546762589928057,0.0,0.0,0.014388489208633094,1.0,0.0,0.0,0.0,0.06474820143884892,0.007194244604316547,0.0,0.10071942446043165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28776978417266186,0.0,0.2733812949640288,0.0,0.5467625899280576,0.0,0.0,0.014388489208633094,0.0,0.0,0.0,0.09352517985611511,0.2805755395683453,0.02158273381294964,0.06474820143884892,0.45323741007194246,0.2589928057553957,0.0,0.2446043165467626,0.0,0.6187050359712231,0.2158273381294964,0.14388489208633093,0.0,0.09352517985611511,0.06474820143884892,"['Trust Nodes', 'Twinstake', 'Kiln', 'Hex Technologies']"
62,FinoaConsensusServices,18,5,0,0,75,23,98,139,46,46,0.46938775510204084,0.46938775510204084,0.16546762589928057,6,0.08633093525179857,0.1223021582733813,0.1079136690647482,0.1510791366906475,0.1079136690647482,0.02877697841726619,0.10071942446043165,0.07194244604316546,0.05755395683453238,0.08633093525179857,0.007194244604316547,0.2517985611510791,0.07194244604316546,0.1079136690647482,0.0,0.06474820143884892,0.03597122302158273,0.09352517985611511,0.1366906474820144,0.08633093525179857,0.15827338129496402,0.4244604316546763,0.09352517985611511,0.08633093525179857,0.03597122302158273,0.1223021582733813,0.05755395683453238,0.07194244604316546,0.2733812949640288,0.0,0.1079136690647482,0.2014388489208633,0.4748201438848921,0.1079136690647482,0.02158273381294964,0.09352517985611511,0.02158273381294964,0.07913669064748201,0.2733812949640288,0.5683453237410072,0.050359712230215826,0.1223021582733813,0.2302158273381295,0.08633093525179857,0.02158273381294964,0.04316546762589928,0.1510791366906475,0.5323741007194245,0.05755395683453238,0.07194244604316546,0.07194244604316546,0.07194244604316546,0.0,0.04316546762589928,0.04316546762589928,0.22302158273381295,0.10071942446043165,0.07194244604316546,0.41007194244604317,0.539568345323741,0.6762589928057554,0.0,1.0,0.2302158273381295,0.19424460431654678,0.5539568345323741,0.5683453237410072,0.5251798561151079,0.3237410071942446,0.39568345323741005,0.22302158273381295,0.22302158273381295,0.22302158273381295,0.20863309352517986,0.09352517985611511,0.07913669064748201,0.014388489208633094,0.19424460431654678,0.2302158273381295,0.08633093525179857,0.050359712230215826,0.1366906474820144,0.0,0.09352517985611511,0.0,0.0,0.0,0.007194244604316547,0.07194244604316546,0.1079136690647482,0.0,0.10071942446043165,0.07913669064748201,0.014388489208633094,0.03597122302158273,0.02877697841726619,0.0,0.0,0.0,0.1223021582733813,0.0,0.0,['Contribution DAO']
63,undelegate,1,0,0,0,31,1,32,139,32,32,1.0,1.0,0.007194244604316547,6,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.05755395683453238,0.0,0.007194244604316547,0.2302158273381295,0.014388489208633094,0.007194244604316547,0.0,0.007194244604316547,0.007194244604316547,0.0,0.007194244604316547,0.02158273381294964,0.007194244604316547,0.22302158273381295,0.0,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.05755395683453238,0.0,0.22302158273381295,0.0,0.007194244604316547,0.15827338129496402,0.22302158273381295,0.0,0.0,0.007194244604316547,0.0,0.0,0.20863309352517986,0.22302158273381295,0.050359712230215826,0.007194244604316547,0.2302158273381295,0.007194244604316547,0.02158273381294964,0.0,0.007194244604316547,0.2158273381294964,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.0,0.22302158273381295,0.007194244604316547,0.0,0.2158273381294964,0.22302158273381295,0.22302158273381295,0.0,0.2302158273381295,1.0,0.19424460431654678,0.22302158273381295,0.22302158273381295,0.20863309352517986,0.2014388489208633,0.2158273381294964,0.2158273381294964,0.22302158273381295,0.22302158273381295,0.20863309352517986,0.09352517985611511,0.07913669064748201,0.014388489208633094,0.19424460431654678,0.15827338129496402,0.08633093525179857,0.04316546762589928,0.007194244604316547,0.0,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
64,POSTCAPITALIST,1,0,0,3,27,4,31,139,27,27,0.8709677419354839,0.8709677419354839,0.02877697841726619,6,0.0,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.03597122302158273,0.0,0.0,0.19424460431654678,0.02877697841726619,0.0,0.0,0.0,0.02158273381294964,0.0,0.0,0.02877697841726619,0.0,0.19424460431654678,0.0,0.007194244604316547,0.0,0.0,0.05755395683453238,0.0,0.18705035971223022,0.0,0.007194244604316547,0.12949640287769784,0.19424460431654678,0.0,0.0,0.0,0.0,0.0,0.18705035971223022,0.19424460431654678,0.04316546762589928,0.0,0.19424460431654678,0.0,0.02158273381294964,0.0,0.007194244604316547,0.18705035971223022,0.0,0.0,0.0,0.0,0.0,0.0,0.014388489208633094,0.19424460431654678,0.0,0.0,0.18705035971223022,0.19424460431654678,0.19424460431654678,0.0,0.19424460431654678,0.19424460431654678,1.0,0.19424460431654678,0.19424460431654678,0.17985611510791366,0.16546762589928057,0.18705035971223022,0.18705035971223022,0.19424460431654678,0.18705035971223022,0.17985611510791366,0.08633093525179857,0.07194244604316546,0.02158273381294964,0.16546762589928057,0.12949640287769784,0.07913669064748201,0.04316546762589928,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
65,Black Panther  Delegate for Claimdrop,29,0,0,9,101,38,139,139,50,49,0.3597122302158273,0.35251798561151076,0.2733812949640288,6,0.12949640287769784,0.15827338129496402,0.05755395683453238,0.1223021582733813,0.1223021582733813,0.07913669064748201,0.1366906474820144,0.09352517985611511,0.05755395683453238,0.17985611510791366,0.0,0.2446043165467626,0.14388489208633093,0.14388489208633093,0.0,0.07913669064748201,0.06474820143884892,0.1223021582733813,0.2014388489208633,0.12949640287769784,0.17985611510791366,0.48201438848920863,0.1366906474820144,0.1366906474820144,0.02877697841726619,0.1079136690647482,0.05755395683453238,0.10071942446043165,0.2733812949640288,0.02158273381294964,0.1079136690647482,0.2302158273381295,0.5539568345323741,0.09352517985611511,0.06474820143884892,0.14388489208633093,0.04316546762589928,0.14388489208633093,0.2733812949640288,0.5107913669064749,0.04316546762589928,0.1366906474820144,0.22302158273381295,0.12949640287769784,0.02158273381294964,0.06474820143884892,0.2014388489208633,0.5539568345323741,0.02877697841726619,0.02877697841726619,0.1366906474820144,0.10071942446043165,0.050359712230215826,0.07194244604316546,0.07913669064748201,0.22302158273381295,0.18705035971223022,0.1510791366906475,0.5971223021582733,0.6115107913669064,0.6187050359712231,0.06474820143884892,0.5539568345323741,0.22302158273381295,0.19424460431654678,1.0,0.6906474820143885,0.6906474820143885,0.3381294964028777,0.38848920863309355,0.22302158273381295,0.22302158273381295,0.2158273381294964,0.20863309352517986,0.09352517985611511,0.07913669064748201,0.07194244604316546,0.19424460431654678,0.3597122302158273,0.08633093525179857,0.10071942446043165,0.05755395683453238,0.0,0.06474820143884892,0.0,0.0,0.0,0.12949640287769784,0.1223021582733813,0.15827338129496402,0.050359712230215826,0.12949640287769784,0.07194244604316546,0.0,0.09352517985611511,0.0,0.014388489208633094,0.08633093525179857,0.02877697841726619,0.1366906474820144,0.02877697841726619,0.0,"['Synergy Nodes', 'Contribution DAO', 'Innovating Capital', 'Open DeFi']"
66,Innovating Capital,9,3,0,1,125,13,138,139,33,33,0.2391304347826087,0.2391304347826087,0.09352517985611511,6,0.02158273381294964,0.04316546762589928,0.04316546762589928,0.03597122302158273,0.02158273381294964,0.007194244604316547,0.02877697841726619,0.014388489208633094,0.05755395683453238,0.02158273381294964,0.0,0.2446043165467626,0.04316546762589928,0.007194244604316547,0.0,0.014388489208633094,0.007194244604316547,0.014388489208633094,0.05755395683453238,0.03597122302158273,0.03597122302158273,0.34532374100719426,0.014388489208633094,0.014388489208633094,0.0,0.014388489208633094,0.05755395683453238,0.007194244604316547,0.23741007194244604,0.0,0.03597122302158273,0.16546762589928057,0.6187050359712231,0.02158273381294964,0.007194244604316547,0.02158273381294964,0.0,0.02158273381294964,0.2733812949640288,0.5683453237410072,0.04316546762589928,0.04316546762589928,0.22302158273381295,0.02877697841726619,0.02158273381294964,0.0,0.04316546762589928,0.60431654676259,0.007194244604316547,0.02158273381294964,0.03597122302158273,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.014388489208633094,0.22302158273381295,0.02877697841726619,0.02158273381294964,0.7697841726618705,0.6618705035971223,0.7122302158273381,0.007194244604316547,0.5683453237410072,0.22302158273381295,0.19424460431654678,0.6906474820143885,1.0,0.8776978417266187,0.26618705035971224,0.39568345323741005,0.22302158273381295,0.2589928057553957,0.2158273381294964,0.20863309352517986,0.09352517985611511,0.07913669064748201,0.014388489208633094,0.19424460431654678,0.17266187050359713,0.08633093525179857,0.05755395683453238,0.05755395683453238,0.0,0.014388489208633094,0.0,0.0,0.0,0.0,0.02877697841726619,0.03597122302158273,0.0,0.014388489208633094,0.02877697841726619,0.007194244604316547,0.0,0.014388489208633094,0.0,0.0,0.0,0.1510791366906475,0.0,0.0,"['BronBro', 'inactive', 'Staked', 'Synergy Nodes', 'Contribution DAO', 'Black Panther  Delegate for Claimdrop', 'Open DeFi']"
67,Open DeFi,0,0,0,2,131,2,133,139,29,29,0.21804511278195488,0.21804511278195488,0.014388489208633094,6,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.007194244604316547,0.0,0.05755395683453238,0.0,0.007194244604316547,0.2302158273381295,0.014388489208633094,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.014388489208633094,0.0,0.28776978417266186,0.0,0.0,0.0,0.0,0.05755395683453238,0.0,0.2014388489208633,0.0,0.0,0.1510791366906475,0.6474820143884892,0.0,0.0,0.0,0.0,0.0,0.2589928057553957,0.5467625899280576,0.04316546762589928,0.0,0.20863309352517986,0.0,0.02158273381294964,0.0,0.0,0.5971223021582733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20863309352517986,0.0,0.007194244604316547,0.8129496402877698,0.6474820143884892,0.6618705035971223,0.0,0.5251798561151079,0.20863309352517986,0.17985611510791366,0.6906474820143885,0.8776978417266187,1.0,0.2517985611510791,0.39568345323741005,0.20863309352517986,0.20863309352517986,0.2014388489208633,0.19424460431654678,0.09352517985611511,0.07913669064748201,0.02158273381294964,0.18705035971223022,0.15827338129496402,0.08633093525179857,0.04316546762589928,0.0,0.0,0.0,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1510791366906475,0.0,0.0,"['BronBro', 'Staked', 'Synergy Nodes', 'Contribution DAO', 'Black Panther  Delegate for Claimdrop', 'Innovating Capital']"
68,TokenStationapp  Qwerty,36,8,0,16,34,60,94,139,57,57,0.6063829787234043,0.6063829787234043,0.4316546762589928,6,0.19424460431654678,0.18705035971223022,0.19424460431654678,0.19424460431654678,0.18705035971223022,0.11510791366906475,0.19424460431654678,0.07913669064748201,0.05755395683453238,0.2014388489208633,0.014388489208633094,0.2014388489208633,0.2014388489208633,0.16546762589928057,0.0,0.11510791366906475,0.1510791366906475,0.2158273381294964,0.26618705035971224,0.1366906474820144,0.28776978417266186,0.4244604316546763,0.12949640287769784,0.2446043165467626,0.09352517985611511,0.2302158273381295,0.05755395683453238,0.20863309352517986,0.3237410071942446,0.0,0.2014388489208633,0.26618705035971224,0.2949640287769784,0.26618705035971224,0.1079136690647482,0.20863309352517986,0.08633093525179857,0.2589928057553957,0.17985611510791366,0.2517985611510791,0.050359712230215826,0.2589928057553957,0.2014388489208633,0.2014388489208633,0.02158273381294964,0.1079136690647482,0.2805755395683453,0.2446043165467626,0.04316546762589928,0.11510791366906475,0.17985611510791366,0.17985611510791366,0.06474820143884892,0.12949640287769784,0.17266187050359713,0.19424460431654678,0.23741007194244604,0.16546762589928057,0.2446043165467626,0.2446043165467626,0.4244604316546763,0.10071942446043165,0.3237410071942446,0.2014388489208633,0.16546762589928057,0.3381294964028777,0.26618705035971224,0.2517985611510791,1.0,0.19424460431654678,0.18705035971223022,0.2014388489208633,0.2014388489208633,0.18705035971223022,0.09352517985611511,0.07913669064748201,0.05755395683453238,0.18705035971223022,0.3597122302158273,0.08633093525179857,0.14388489208633093,0.1223021582733813,0.0,0.10071942446043165,0.0,0.0,0.007194244604316547,0.14388489208633093,0.17985611510791366,0.2158273381294964,0.06474820143884892,0.2158273381294964,0.12949640287769784,0.014388489208633094,0.08633093525179857,0.02877697841726619,0.07913669064748201,0.15827338129496402,0.05755395683453238,0.02158273381294964,0.02877697841726619,0.0,[]
69,Injective Node 0,0,0,0,1,55,1,56,139,30,30,0.5357142857142857,0.5357142857142857,0.007194244604316547,6,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.05755395683453238,0.0,0.007194244604316547,0.23741007194244604,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.014388489208633094,0.0,0.2805755395683453,0.0,0.0,0.0,0.0,0.05755395683453238,0.0,0.20863309352517986,0.0,0.0,0.1510791366906475,0.3381294964028777,0.0,0.0,0.0,0.0,0.0,0.26618705035971224,0.39568345323741005,0.04316546762589928,0.0,0.2158273381294964,0.0,0.02158273381294964,0.0,0.0,0.38848920863309355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2158273381294964,0.0,0.0,0.28776978417266186,0.39568345323741005,0.39568345323741005,0.0,0.39568345323741005,0.2158273381294964,0.18705035971223022,0.38848920863309355,0.39568345323741005,0.39568345323741005,0.19424460431654678,1.0,0.2158273381294964,0.2158273381294964,0.20863309352517986,0.2014388489208633,0.09352517985611511,0.07913669064748201,0.02158273381294964,0.18705035971223022,0.15827338129496402,0.08633093525179857,0.04316546762589928,0.0,0.0,0.0,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050359712230215826,0.0,0.0,[]
70, Crypteloid,1,0,0,0,31,1,32,139,30,30,0.9375,0.9375,0.007194244604316547,6,0.0,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.05755395683453238,0.0,0.007194244604316547,0.22302158273381295,0.02158273381294964,0.0,0.007194244604316547,0.0,0.0,0.007194244604316547,0.0,0.02158273381294964,0.0,0.22302158273381295,0.0,0.007194244604316547,0.0,0.007194244604316547,0.05755395683453238,0.0,0.20863309352517986,0.0,0.007194244604316547,0.1510791366906475,0.22302158273381295,0.0,0.0,0.0,0.0,0.0,0.22302158273381295,0.22302158273381295,0.04316546762589928,0.007194244604316547,0.2158273381294964,0.0,0.02158273381294964,0.0,0.007194244604316547,0.2158273381294964,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.2158273381294964,0.0,0.0,0.20863309352517986,0.22302158273381295,0.22302158273381295,0.0,0.22302158273381295,0.2158273381294964,0.18705035971223022,0.22302158273381295,0.22302158273381295,0.20863309352517986,0.18705035971223022,0.2158273381294964,1.0,0.2158273381294964,0.20863309352517986,0.20863309352517986,0.10071942446043165,0.07913669064748201,0.014388489208633094,0.2014388489208633,0.15827338129496402,0.08633093525179857,0.04316546762589928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
