,voter,yes,no,veto,abstain,no_vote,valid_votes,total_votes,proposal_num,overall_match,cluster_match,overall_match_rate,cluster_match_rate,participation_rate,cluster_label,Imperatorco,SpacePotato,01node,Bi23 Labs,kytzu,Ping,openbitlab,stakefish,Citadelone,KingSuper,Cosmostation,BlockHunters ,Meria,Cypher Core,node101,test,Stakeflow,PoS Node,kooltek68,EZ Staking,Stakin,syncnode,stakesystems,Wetez,SpaceStake,DO NOT DELEGATE,Bit Cat,Easy 2 Stake,jetlife,w3coins,Atomic power node,HLT,Certus One,HighStakesch  Stake for Airdrop,DokiaCapital,Moonstake,Cosmos Spaces,InfStones,Staked,REDELEGATEPLEASE,Stake5 Labs,NodeRunner,wukong,HashFuture,Chaintor,david,minminnet,BrightRoad,Wendy,Perseverance Staking,Winter Validator,DFM,Stakewollecom  100 insurance,BlueBlock,Sven,TienMaHoa,bajiute,INKER,Tower,Blockval  0 fees  Restake,Unicorn,NEOPLY,ZRL,BlueNode,Monterey,Koinsortium,Light,IRISNETVALIDATOr,im,PLEASE REDELEGATE  Stakelyio,Made In Block,Allnodes  0 fee,Crypto Lion ,ETS20,itokenpool,flyfly,Trivium  TriviumNetwork,Temperstake,StakeLab,InChainWorks,Anchor Staking,Coinstaking,Interstake One prev BTCSecure,DCC Capital,Nodeasy,DUALsystems,tiantian,Decommissioned unbond or redelegate,dolphintwo,Crazybee,BTC,SKY,MrZhang,QOSGroup,PXN,FreshIriser,SuperColle,umbrella,Heimdallr,Tanya,IRIRNO1,Stakernode,blockpool,Heaven,BigWave,Ant,AIG,BRUCE,Meganode,Masternode24de,KonsorTech,Anna,VITALITY,HongkongNode,Cestbon,Boy,Any Labs,Lavenderfive Staking,Leo,Terrarium ,KJINCio,high_similarity_voters
91,SKY,4,5,1,1,0,11,11,17,2,6,0.18181818181818182,0.5454545454545454,0.6470588235294118,4,0.058823529411764705,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.0,0.0,0.058823529411764705,0.0,0.23529411764705882,0.0,0.11764705882352941,0.23529411764705882,0.17647058823529413,0.0,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.0,0.23529411764705882,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.0,0.0,0.0,0.0,0.058823529411764705,0.35294117647058826,0.29411764705882354,0.29411764705882354,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.0,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.0,0.11764705882352941,0.058823529411764705,0.35294117647058826,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.0,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,0.058823529411764705,0.058823529411764705,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.0,0.35294117647058826,0.17647058823529413,0.11764705882352941,0.0,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.29411764705882354,0.29411764705882354,0.058823529411764705,0.0,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.058823529411764705,[]
92,MrZhang,1,0,0,0,0,1,1,17,0,1,0.0,1.0,0.058823529411764705,2,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
93,QOSGroup,4,0,1,2,0,7,7,17,4,2,0.5714285714285714,0.2857142857142857,0.4117647058823529,4,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.0,0.0,0.23529411764705882,0.0,0.35294117647058826,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.0,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.0,0.23529411764705882,0.0,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.058823529411764705,0.17647058823529413,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.058823529411764705,1.0,0.0,0.11764705882352941,0.058823529411764705,0.0,0.17647058823529413,0.0,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705,[]
94,PXN,4,4,0,3,0,11,11,17,2,4,0.18181818181818182,0.36363636363636365,0.6470588235294118,4,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.0,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.0,0.17647058823529413,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.35294117647058826,0.47058823529411764,0.058823529411764705,0.29411764705882354,0.23529411764705882,0.17647058823529413,0.29411764705882354,0.0,0.0,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.0,0.29411764705882354,0.4117647058823529,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.0,0.11764705882352941,0.23529411764705882,0.0,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.0,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.0,0.29411764705882354,0.17647058823529413,0.0,0.0,1.0,0.23529411764705882,0.17647058823529413,0.0,0.29411764705882354,0.5294117647058824,0.35294117647058826,0.0,0.35294117647058826,0.29411764705882354,0.058823529411764705,0.35294117647058826,0.17647058823529413,0.0,0.0,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.0,0.23529411764705882,0.23529411764705882,0.4117647058823529,0.11764705882352941,0.0,[]
95,FreshIriser,3,4,0,3,0,10,10,17,4,5,0.4,0.5,0.5882352941176471,4,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.0,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.0,0.17647058823529413,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.0,0.11764705882352941,0.29411764705882354,0.0,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.0,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.23529411764705882,0.23529411764705882,0.0,0.11764705882352941,0.23529411764705882,1.0,0.23529411764705882,0.0,0.29411764705882354,0.29411764705882354,0.17647058823529413,0.0,0.11764705882352941,0.29411764705882354,0.35294117647058826,0.17647058823529413,0.29411764705882354,0.11764705882352941,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.058823529411764705,[]
96,SuperColle,1,5,0,3,0,9,9,17,2,4,0.2222222222222222,0.4444444444444444,0.5294117647058824,4,0.11764705882352941,0.35294117647058826,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.17647058823529413,0.0,0.11764705882352941,0.0,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.058823529411764705,0.0,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.29411764705882354,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.0,0.058823529411764705,0.0,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705,0.4117647058823529,0.058823529411764705,0.29411764705882354,0.0,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.0,0.17647058823529413,0.0,0.17647058823529413,0.29411764705882354,0.0,0.058823529411764705,0.17647058823529413,0.23529411764705882,1.0,0.0,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.0,0.0,0.058823529411764705,0.17647058823529413,0.29411764705882354,0.29411764705882354,0.17647058823529413,0.17647058823529413,0.0,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.0,[]
97,umbrella,0,0,0,1,0,1,1,17,0,0,0.0,0.0,0.058823529411764705,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
98,Heimdallr,4,4,0,1,0,9,9,17,4,5,0.4444444444444444,0.5555555555555556,0.5294117647058824,4,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.23529411764705882,0.0,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.0,0.29411764705882354,0.29411764705882354,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.35294117647058826,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.35294117647058826,0.0,0.17647058823529413,0.29411764705882354,0.29411764705882354,0.23529411764705882,0.0,1.0,0.23529411764705882,0.23529411764705882,0.0,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.4117647058823529,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.058823529411764705,[]
99,Tanya,4,3,1,4,0,12,12,17,2,4,0.16666666666666666,0.3333333333333333,0.7058823529411765,4,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.0,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.0,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.0,0.29411764705882354,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.35294117647058826,0.5294117647058824,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.35294117647058826,0.0,0.0,0.058823529411764705,0.35294117647058826,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.35294117647058826,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.0,0.17647058823529413,0.35294117647058826,0.0,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.29411764705882354,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.23529411764705882,0.0,0.35294117647058826,0.17647058823529413,0.0,0.0,0.5294117647058824,0.29411764705882354,0.11764705882352941,0.0,0.23529411764705882,1.0,0.29411764705882354,0.0,0.29411764705882354,0.29411764705882354,0.11764705882352941,0.29411764705882354,0.23529411764705882,0.0,0.0,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.29411764705882354,0.0,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.11764705882352941,0.0,[]
100,IRIRNO1,1,3,0,6,0,10,10,17,3,4,0.3,0.4,0.5882352941176471,4,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.11764705882352941,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.0,0.35294117647058826,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.29411764705882354,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.29411764705882354,0.17647058823529413,0.29411764705882354,0.35294117647058826,0.058823529411764705,0.35294117647058826,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.35294117647058826,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.4117647058823529,0.0,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.17647058823529413,0.0,0.23529411764705882,0.11764705882352941,0.0,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.23529411764705882,0.0,0.23529411764705882,0.29411764705882354,1.0,0.0,0.29411764705882354,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.0,0.0,[]
101,Stakernode,1,0,0,0,0,1,1,17,0,1,0.0,1.0,0.058823529411764705,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
102,blockpool,1,6,0,3,0,10,10,17,0,1,0.0,0.1,0.5882352941176471,4,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.0,0.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,0.0,0.11764705882352941,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.058823529411764705,0.23529411764705882,0.29411764705882354,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.0,0.0,0.0,0.29411764705882354,0.0,0.058823529411764705,0.0,0.29411764705882354,0.23529411764705882,0.058823529411764705,0.35294117647058826,0.0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.0,0.29411764705882354,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.0,0.23529411764705882,0.17647058823529413,0.0,0.058823529411764705,0.35294117647058826,0.11764705882352941,0.23529411764705882,0.0,0.23529411764705882,0.29411764705882354,0.29411764705882354,0.0,1.0,0.35294117647058826,0.058823529411764705,0.29411764705882354,0.11764705882352941,0.0,0.0,0.0,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.17647058823529413,0.0,0.29411764705882354,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.0,[]
103,Heaven,1,7,1,2,0,11,11,17,2,5,0.18181818181818182,0.45454545454545453,0.6470588235294118,4,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.0,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.17647058823529413,0.0,0.17647058823529413,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.35294117647058826,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0,0.0,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.29411764705882354,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.0,0.058823529411764705,0.23529411764705882,0.0,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.0,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.17647058823529413,0.0,0.17647058823529413,0.35294117647058826,0.0,0.058823529411764705,0.29411764705882354,0.29411764705882354,0.23529411764705882,0.0,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.0,0.35294117647058826,1.0,0.058823529411764705,0.4117647058823529,0.29411764705882354,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.29411764705882354,0.23529411764705882,0.29411764705882354,0.11764705882352941,0.058823529411764705,[]
104,BigWave,3,2,1,4,0,10,10,17,5,4,0.5,0.4,0.5882352941176471,4,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,0.17647058823529413,0.0,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.29411764705882354,0.29411764705882354,0.058823529411764705,0.23529411764705882,0.29411764705882354,0.17647058823529413,0.058823529411764705,0.23529411764705882,0.0,0.17647058823529413,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.17647058823529413,0.0,0.0,0.058823529411764705,0.23529411764705882,0.35294117647058826,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,0.29411764705882354,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.0,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.23529411764705882,0.17647058823529413,0.0,0.17647058823529413,0.058823529411764705,0.35294117647058826,0.23529411764705882,0.0,0.29411764705882354,0.11764705882352941,0.17647058823529413,0.0,0.058823529411764705,0.058823529411764705,1.0,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.058823529411764705,[]
